Name,Class,Rating,Total Rater,Facility,Price,Area
Red Planet Hotel Surabaya,3-star hotel,4.4,"(3,310)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible', 'Child-friendly']","IDR 188,239",Surabaya
G Suites Hotel,3-star hotel,4.2,"(3,644)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 214,634",Surabaya
Great Diponegoro Hotel Surabaya,3-star hotel,4.5,"(3,050)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 263,790",Surabaya
LUMINOR Hotel,3-star hotel,4.5,"(6,782)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 438,665",Surabaya
Great Diponegoro Hotel Surabaya,3-star hotel,4.5,"(3,050)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 252,340",Surabaya
Kokoon Hotel Surabaya,3-star hotel,4.6,"(1,546)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 340,900",Surabaya
Midtown Hotel Surabaya,3-star hotel,4.4,"(3,716)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 345,206",Surabaya
Luxpoint Hotel Surabaya,3-star hotel,4,(967),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 180,540",Surabaya
Hotel Dafam Pacific Caesar Surabaya,3-star hotel,4.5,"(2,711)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 370,469",Surabaya
De Puri Boutique Hotel,3-star hotel,4.1,(663),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 144,431",Surabaya
favehotel Rungkut Surabaya,3-star hotel,4.5,"(8,258)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 248,448",Surabaya
Bonnet Hotel Surabaya,3-star hotel,4.3,"(1,893)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 279,579",Surabaya
Elmi Hotel,3-star hotel,4.5,"(4,594)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 261,815",Surabaya
Cleo Hotel Jemursari,3-star hotel,4.3,"(3,272)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 241,281",Surabaya
Grand Surabaya,3-star hotel,4.2,"(2,681)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 276,117",Surabaya
MaxOneHotels.com @ Tidar Surabaya,3-star hotel,4.4,"(3,266)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 315,046",Surabaya
PrimeBiz Hotel Surabaya,3-star hotel,4.5,"(3,155)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 276,521",Surabaya
Swiss-Belinn Manyar Surabaya,3-star hotel,4.4,"(5,832)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 429,250",Surabaya
The Life Hotel,3-star hotel,4,"(1,948)","['Free breakfast', 'Free Wi-Fi', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 194,778",Surabaya
BATIQA Hotel Darmo - Surabaya,3-star hotel,4.5,"(1,797)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 272,358",Surabaya
Gunawangsa Hotel MERR,3-star hotel,4.3,"(4,907)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 268,732",Surabaya
BATIQA Hotel Darmo - Surabaya,3-star hotel,4.5,"(1,797)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 261,990",Surabaya
YELLO Hotel Jemursari - Surabaya,3-star hotel,4.4,"(3,926)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 313,357",Surabaya
Hotel Santika Jemursari Surabaya,3-star hotel,4.4,"(3,897)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 380,190",Surabaya
Hotel Neo+ Waru - Sidoarjo,3-star hotel,4.4,"(3,000)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 339,980",Surabaya
KHAS Surabaya Hotel,3-star hotel,4.4,"(2,462)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 302,039",Surabaya
Amaris Hotel Darmo Surabaya,3-star hotel,4.4,"(2,575)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 278,025",Surabaya
Cleo Hotel Walikota Mustajab,3-star hotel,4.2,"(1,069)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 252,000",Surabaya
REGANTRIS HOTEL SURABAYA,3-star hotel,4.5,(503),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 275,536",Surabaya
CitiHub Hotel @Arjuna,3-star hotel,4.3,(575),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 179,590",Surabaya
La Lisa Hotel Surabaya,3-star hotel,4.4,"(2,010)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 381,993",Surabaya
Kampi Hotel Tunjungan Surabaya,3-star hotel,4.6,"(3,257)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant', 'Room service']","IDR 399,883",Surabaya
favehotel Rungkut Surabaya,3-star hotel,4.5,"(8,252)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 314,688",Surabaya
Bonnet Hotel Surabaya,3-star hotel,4.3,"(1,893)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 366,659",Surabaya
Kokoon Hotel Surabaya,3-star hotel,4.6,"(1,546)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 288,874",Surabaya
Maumu Hotel & Lounge,3-star hotel,3.9,"(1,149)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 161,791",Surabaya
Narita Hotel Surabaya,3-star hotel,4.4,"(3,391)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 509,994",Surabaya
New Coklat Hotel,3-star hotel,4.2,"(1,224)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 218,440",Surabaya
MaxOne Hotel Dharmahusada,3-star hotel,4.4,"(2,805)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 316,136",Surabaya
Royal Regantris Cendana,3-star hotel,4.5,"(2,162)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 309,026",Surabaya
Zoom Smart Hotel,3-star hotel,4.1,"(1,854)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 257,753",Surabaya
Citihub Hotel @Tunjungan,3-star hotel,4.2,(597),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 215,000",Surabaya
CitiHub Hotel @Sudirman,3-star hotel,4.2,(679),"['Breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 248,426",Surabaya
Choice city Hotel BG Junction,3-star hotel,4.5,(609),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 267,136",Surabaya
favehotel Graha Agung Surabaya,3-star hotel,4.2,"(2,758)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 321,834",Surabaya
Namira Syariah Hotel Surabaya,3-star hotel,4.5,"(1,762)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 495,105",Surabaya
Grand Surabaya,3-star hotel,4.2,"(2,681)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 286,368",Surabaya
RedDoorz Pucang Anom,3-star hotel,4.3,(22),"['Free Wi-Fi', 'Free parking', 'Room service', 'Child-friendly']","IDR 167,565",Surabaya
Whiz Prime Hotel Darmo Harapan,3-star hotel,4.1,"(2,359)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 279,652",Surabaya
Veni Vidi Vici (V3 Hotel),3-star hotel,3.9,(918),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 140,688",Surabaya
Best Hotel,3-star hotel,4.2,"(1,474)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 300,000",Surabaya
Hotel Bisanta Bidakara Surabaya,3-star hotel,4.2,"(2,103)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 284,976",Surabaya
New Grand Park Hotel,3-star hotel,3.7,"(1,115)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 209,426",Surabaya
Hotel NEO Gubeng,3-star hotel,4.4,"(2,721)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 314,669",Surabaya
High Point Serviced Apartment,3-star hotel,4.1,(662),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pools', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 213,020",Surabaya
Citihub Hotel @Mayjend Sungkono,3-star hotel,4,(576),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 232,419",Surabaya
Bekizaar Business Hotel,3-star hotel,4.3,"(1,694)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 262,090",Surabaya
Varna Culture Hotel Surabaya,3-star hotel,4.4,"(1,476)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 206,403",Surabaya
MOSCHA Hotel Surabaya Gubeng,3-star hotel,4.3,(514),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 251,500",Surabaya
Tab Hotel,3-star hotel,4.1,(974),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 211,727",Surabaya
OYO 475 Kartika Syariah Homestay,3-star hotel,4.2,(292),"['Free Wi-Fi', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 110,722",Surabaya
Hotel De Ritz Residence,3-star hotel,4.1,(310),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 94,370",Surabaya
Whiz Residence Darmo Harapan Surabaya,3-star hotel,4.4,"(3,274)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 459,000",Surabaya
Collection O 15 Taman Melati Merr Surabaya,3-star hotel,4.3,(184),"['Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning']","IDR 225,071",Surabaya
Olympic Hotel,3-star hotel,3.9,(436),"['Breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']",0,Surabaya
I&M HOTEL,3-star hotel,4.4,"(1,046)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']",0,Surabaya
Brava Suites by ZIA,3-star hotel,4.4,(274),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']",0,Surabaya
Hotel Kita,3-star hotel,3.8,(815),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']",0,Surabaya
OYO 175 K-60 Residence,3-star hotel,4.6,(211),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 145,012",Surabaya
RedDoorz Premium @ Raya Nginden,3-star hotel,4.4,(284),"['Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Fitness centre', 'Room service', 'Full-service laundry', 'Child-friendly']",0,Surabaya
RedDoorz near Gubeng Station,3-star hotel,3.5,(787),"['Free Wi-Fi', 'Free parking', 'Child-friendly']",0,Surabaya
Darma House,3-star hotel,4.1,(353),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Full-service laundry']",0,Surabaya
Airy Tegalsari Kedungsari 109 Surabaya,3-star hotel,4.1,(76),"['Free Wi-Fi', 'Air conditioning', 'Breakfast', 'Parking', 'Room service', 'Smoke-free property']",0,Surabaya
Airy Raya Rungkut Juanda Surabaya,3-star hotel,4,(47),"['Free Wi-Fi', 'Air conditioning', 'Breakfast', 'Parking', 'Room service', 'Smoke-free property']",0,Surabaya
Omah Semampir at MERR by StayKu,3-star hotel,4,(21),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Breakfast', 'Smoke-free property']","IDR 148,921",Surabaya
Varna Culture Hotel Surabaya,3-star hotel,4.4,"(1,476)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 227,919",Surabaya
OYO 168 K-15 Residence,3-star hotel,4.3,(353),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']",0,Surabaya
Airy Waru Pondok Maspion Sidoarjo,3-star hotel,4.3,(194),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']",0,Surabaya
76 Home Stay,3-star hotel,4.6,(84),"['Free Wi-Fi', 'Child-friendly']",0,Surabaya
Airy Syariah Pacar Kembang Dharmahusada Satu 23 Surabaya,3-star hotel,4,(68),"['Free Wi-Fi', 'Child-friendly']",0,Surabaya
OYO 475 Kartika Syariah Homestay,3-star hotel,4.2,(292),"['Free Wi-Fi', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 70,259",Surabaya
Airy Syariah Gayung Kebonsari Lima 11 Surabaya,3-star hotel,4.4,(55),"['Free Wi-Fi', 'Air conditioning', 'Breakfast', 'Parking', 'Smoke-free property']",0,Surabaya
Airy Eco Bongkaran Jagalan 64 Surabaya,-,4.2,(30),[],0,Surabaya
Airy Eco Syariah Gubeng Kertajaya Tujuh 43 Surabaya,3-star hotel,4.4,(210),"['Free Wi-Fi', 'Air conditioning', 'Breakfast', 'Smoke-free property']",0,Surabaya
Airy Eco Syariah Jambangan Bibis Karah 31A Surabaya,3-star hotel,4.2,(213),"['Free Wi-Fi', 'Air conditioning', 'Breakfast', 'Parking', 'Room service', 'Smoke-free property']",0,Surabaya
The Life Hotel,3-star hotel,4,"(1,948)","['Free breakfast', 'Free Wi-Fi', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 187,207",Surabaya
Great Diponegoro Hotel Surabaya,3-star hotel,4.5,"(3,050)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 263,790",Surabaya
LUMINOR Hotel,3-star hotel,4.5,"(6,782)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 438,665",Surabaya
Kost Grha Rahadi2,3-star hotel,4.3,(56),"['Free Wi-Fi', 'Free parking', 'Child-friendly']","IDR 120,175",Surabaya
Maumu Hotel & Lounge,3-star hotel,3.9,"(1,149)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 174,291",Surabaya
OYO 197 Prime Royal Hotel,3-star hotel,3.9,"(1,779)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 218,847",Surabaya
Sumi Hotel Surabaya,3-star hotel,4.2,"(1,573)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 201,309",Surabaya
Hotel Arcadia Surabaya by Horison,3-star hotel,4.6,(582),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 217,013",Surabaya
J22 Jawa Hotel & Residence,3-star hotel,3.5,(321),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 183,098",Surabaya
Oriza Hotel Surabaya,3-star hotel,4.2,(729),"['Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 254,050",Surabaya
Zoom Hotel Dharmahusada,3-star hotel,4.3,"(1,098)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 291,060",Surabaya
Quds Royal Hotel,3-star hotel,4.2,(968),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 290,603",Surabaya
H.O.M.E Guesthouse,3-star hotel,4.5,(203),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry']","IDR 221,103",Surabaya
FELIZ GUESTHOUSE HOTEL,3-star hotel,4.1,(417),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry']","IDR 203,891",Surabaya
Cassa Hotel,3-star hotel,4,(681),"['Free Wi-Fi', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 275,805",Surabaya
Griyo Avi Hotel,3-star hotel,3.8,(788),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 220,000",Surabaya
International Home Stay,3-star hotel,4.1,(112),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 241,521",Surabaya
Amaris Hotel Darmo Surabaya,3-star hotel,4.4,"(2,574)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 303,810",Surabaya
MOSCHA Hotel Surabaya Gubeng,3-star hotel,4.3,(514),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 251,500",Surabaya
Weta International Hotel,3-star hotel,4.1,"(1,071)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Hot tub', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']",0,Surabaya
Omah Semampir at MERR by StayKu,3-star hotel,4,(21),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Breakfast', 'Smoke-free property']","IDR 156,759",Surabaya
Hotel De Ritz Residence,3-star hotel,4.1,(310),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 204,292",Surabaya
Kana Citra Guesthouse,3-star hotel,4.4,(350),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 259,650",Surabaya
Urbanview Hotel Grand Sumatera Surabaya,3-star hotel,4,(132),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 295,797",Surabaya
family guest house kupang baru,3-star hotel,3.9,(62),"['Free Wi-Fi', 'Air conditioning', 'Parking']","IDR 200,396",Surabaya
RedDoorz Apartment near Grand City Mall,3-star hotel,4.1,(561),"['Free Wi-Fi', 'Parking', 'Outdoor pool', 'Fitness centre', 'Child-friendly']",0,Surabaya
Galaxy Hotel,3-star hotel,3.5,(328),"['Wi-Fi', 'Air conditioning', 'Full-service laundry']",0,Surabaya
HOTEL MIRA INN RUNGKUT INDUSTRI,3-star hotel,4.2,(386),"['Free Wi-Fi', 'Air conditioning', 'Airport shuttle', 'Child-friendly']","IDR 280,000",Surabaya
Hotel Niaga,3-star hotel,4,(285),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']",0,Surabaya
Kokonut Guesthouse,3-star hotel,4.4,(297),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Child-friendly']","IDR 200,000",Surabaya
Citra Suites,3-star hotel,3.9,(205),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry']","IDR 165,451",Surabaya
Griyo Avi Hotel,3-star hotel,3.8,(787),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 220,000",Surabaya
Kokonut Guesthouse,3-star hotel,4.4,(297),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Child-friendly']","IDR 200,000",Surabaya
Kost Grha Rahadi2,3-star hotel,4.3,(56),"['Free Wi-Fi', 'Free parking', 'Child-friendly']","IDR 84,128",Surabaya
Style50 Homestay,3-star hotel,4.6,(168),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 225,000",Surabaya
Green Bamboo Cottages,3-star hotel,3.8,(67),"['Air conditioning', 'Child-friendly']",0,Surabaya
Mandiri Mansion,3-star hotel,4.3,(540),"['Free breakfast', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']",0,Surabaya
Hotel Dibino,3-star hotel,3.2,(238),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning']","IDR 69,614",Surabaya
RedDoorz Plus @ Surabaya City Center,3-star hotel,4.2,(68),"['Free Wi-Fi', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']",0,Surabaya
Hotel Sonny,3-star hotel,3.6,(205),"['Wi-Fi', 'Full-service laundry']",0,Surabaya
OYO 204 Blessing Residence,3-star hotel,4.5,(61),"['Air conditioning', 'Child-friendly']","IDR 121,486",Surabaya
Airy Citraland International Surabaya,3-star hotel,4.4,(149),"['Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Full-service laundry', 'Child-friendly', 'Smoke-free property']",0,Surabaya
RedDoorz near Taman Flora,3-star hotel,3.9,(120),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 126,743",Surabaya
Cozyliving Homestay,3-star hotel,4.5,(87),"['Free Wi-Fi', 'Air conditioning']",0,Surabaya
Airy Sukolilo Medokan Semampir Indah 25 Surabaya,3-star hotel,4,(32),"['Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Full-service laundry', 'Child-friendly', 'Smoke-free property']",0,Surabaya
Novotel Surabaya - Hotel & Suites,4-star hotel,4.5,"(6,738)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 598,355",Surabaya
Garden Palace Hotel Surabaya,4-star hotel,4.3,"(7,082)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 400,350",Surabaya
Garden Palace Hotel Surabaya,4-star hotel,4.3,"(7,082)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 331,398",Surabaya
Best Western Papilio Hotel,4-star hotel,4.5,"(9,030)","['Breakfast ($)', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 469,579",Surabaya
Tunjungan Hotel,4-star hotel,4.2,"(3,363)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 407,089",Surabaya
Novotel Samator East Surabaya Hotel,4-star hotel,4.6,"(7,122)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 561,588",Surabaya
Novotel Surabaya - Hotel & Suites,4-star hotel,4.5,"(6,739)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 532,400",Surabaya
